ticket_id,customer_id,category,priority,status,escalated,resolution_hours,csat_score,created_at
TCK-0699-01,CUST-0699,Performance Issue,Low,Resolved,False,16.8,4.0,2025-08-13 00:00:00
TCK-0699-02,CUST-0699,Feature Request,Medium,Closed,True,7.1,2.0,2026-05-27 00:00:00
TCK-0699-03,CUST-0699,Feature Request,Urgent,In Progress,True,-1.0,3.0,2026-05-26 00:00:00
TCK-0700-01,CUST-0700,Performance Issue,Low,Escalation Pending,False,-1.0,2.0,2025-10-27 00:00:00
TCK-0700-02,CUST-0700,Account Access,Low,Closed,False,19.2,3.0,2026-02-13 00:00:00
TCK-0700-03,CUST-0700,Account Access,High,Escalation Pending,False,-1.0,1.0,2026-06-18 00:00:00
TCK-0701-01,CUST-0701,Feature Request,Urgent,Closed,True,27.1,3.0,2026-02-17 00:00:00
TCK-0701-02,CUST-0701,Technical Bug,Medium,Escalation Pending,True,-1.0,3.0,2025-10-11 00:00:00
TCK-0702-01,CUST-0702,Billing,High,Escalation Pending,False,-1.0,1.0,2026-06-13 00:00:00
TCK-0702-02,CUST-0702,Technical Bug,Urgent,Closed,False,6.2,5.0,2026-05-01 00:00:00
TCK-0702-03,CUST-0702,Feature Request,Low,In Progress,True,-1.0,2.0,2026-05-23 00:00:00
TCK-0703-01,CUST-0703,Feature Request,Low,Resolved,True,18.3,2.0,2026-01-30 00:00:00
TCK-0703-02,CUST-0703,Billing,Low,Resolved,False,8.0,3.0,2026-02-18 00:00:00
TCK-0703-03,CUST-0703,Feature Request,Medium,Closed,False,8.6,3.0,2026-06-21 00:00:00
TCK-0703-04,CUST-0703,Feature Request,High,Escalation Pending,False,-1.0,2.0,2025-10-01 00:00:00
TCK-0703-05,CUST-0703,Performance Issue,Medium,Closed,False,7.4,5.0,2026-03-11 00:00:00
TCK-0704-01,CUST-0704,Technical Bug,High,In Progress,False,-1.0,3.0,2025-11-04 00:00:00
TCK-0704-02,CUST-0704,Account Access,High,Resolved,False,16.8,3.0,2026-04-07 00:00:00
TCK-0704-03,CUST-0704,Feature Request,Low,In Progress,False,-1.0,3.0,2025-09-09 00:00:00
TCK-0704-04,CUST-0704,Technical Bug,Urgent,Closed,False,40.3,5.0,2025-09-25 00:00:00
TCK-0704-05,CUST-0704,Feature Request,Medium,Closed,False,13.7,3.0,2025-10-27 00:00:00
TCK-0704-06,CUST-0704,Technical Bug,Urgent,In Progress,True,-1.0,3.0,2025-11-23 00:00:00
TCK-0704-07,CUST-0704,Feature Request,Urgent,In Progress,False,-1.0,3.0,2026-01-23 00:00:00
TCK-0704-08,CUST-0704,Feature Request,High,Closed,True,36.4,1.0,2025-08-22 00:00:00
TCK-0704-09,CUST-0704,Billing,Urgent,Escalation Pending,True,-1.0,2.0,2025-12-10 00:00:00
TCK-0704-10,CUST-0704,Technical Bug,Urgent,Resolved,False,10.5,5.0,2026-03-06 00:00:00
TCK-0705-01,CUST-0705,Technical Bug,Low,Closed,False,17.5,3.0,2025-08-16 00:00:00
TCK-0705-02,CUST-0705,Feature Request,Urgent,In Progress,True,-1.0,2.0,2025-07-25 00:00:00
TCK-0705-03,CUST-0705,Technical Bug,Urgent,Closed,True,30.0,3.0,2025-07-21 00:00:00
TCK-0705-04,CUST-0705,Account Access,High,In Progress,True,-1.0,2.0,2026-01-05 00:00:00
TCK-0705-05,CUST-0705,Account Access,Medium,Closed,False,10.4,5.0,2025-11-05 00:00:00
TCK-0705-06,CUST-0705,Feature Request,Urgent,In Progress,True,-1.0,1.0,2025-10-19 00:00:00
TCK-0705-07,CUST-0705,Account Access,High,In Progress,False,-1.0,2.0,2025-12-30 00:00:00
TCK-0705-08,CUST-0705,Performance Issue,High,Escalation Pending,False,-1.0,1.0,2025-07-14 00:00:00
TCK-0705-09,CUST-0705,Technical Bug,Low,Resolved,False,15.2,5.0,2026-06-04 00:00:00
TCK-0706-01,CUST-0706,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2025-12-15 00:00:00
TCK-0706-02,CUST-0706,Feature Request,Medium,Resolved,False,22.7,5.0,2026-04-18 00:00:00
TCK-0706-03,CUST-0706,Billing,Medium,Resolved,True,10.9,2.0,2025-09-16 00:00:00
TCK-0706-04,CUST-0706,Performance Issue,Low,Escalation Pending,True,-1.0,3.0,2026-01-10 00:00:00
TCK-0706-05,CUST-0706,Billing,Medium,In Progress,True,-1.0,3.0,2026-01-17 00:00:00
TCK-0706-06,CUST-0706,Technical Bug,Urgent,Resolved,False,3.1,5.0,2025-11-27 00:00:00
TCK-0707-01,CUST-0707,Performance Issue,High,Escalation Pending,True,-1.0,2.0,2026-03-28 00:00:00
TCK-0707-02,CUST-0707,Account Access,High,Resolved,True,70.7,3.0,2026-02-05 00:00:00
TCK-0707-03,CUST-0707,Account Access,Urgent,In Progress,True,-1.0,1.0,2026-02-18 00:00:00
TCK-0707-04,CUST-0707,Billing,Low,Resolved,True,16.3,2.0,2025-09-19 00:00:00
TCK-0708-01,CUST-0708,Billing,Urgent,Closed,False,59.6,5.0,2025-09-20 00:00:00
TCK-0708-02,CUST-0708,Performance Issue,Urgent,Resolved,False,5.7,5.0,2025-05-07 00:00:00
TCK-0708-03,CUST-0708,Feature Request,Low,In Progress,False,-1.0,3.0,2026-04-01 00:00:00
TCK-0708-04,CUST-0708,Account Access,Urgent,Resolved,False,53.6,4.0,2025-05-21 00:00:00
TCK-0708-05,CUST-0708,Account Access,High,Resolved,False,50.9,5.0,2025-07-28 00:00:00
TCK-0708-06,CUST-0708,Technical Bug,High,Closed,False,57.1,4.0,2026-03-24 00:00:00
TCK-0708-07,CUST-0708,Technical Bug,Urgent,Escalation Pending,True,-1.0,3.0,2025-10-31 00:00:00
TCK-0709-01,CUST-0709,Technical Bug,Urgent,Escalation Pending,False,-1.0,2.0,2026-03-10 00:00:00
TCK-0709-02,CUST-0709,Feature Request,Urgent,Resolved,True,25.9,3.0,2025-06-23 00:00:00
TCK-0710-01,CUST-0710,Billing,Urgent,Resolved,False,10.1,5.0,2025-07-24 00:00:00
TCK-0710-02,CUST-0710,Billing,High,In Progress,False,-1.0,2.0,2025-12-05 00:00:00
TCK-0710-03,CUST-0710,Billing,Low,Closed,False,3.3,5.0,2025-11-25 00:00:00
TCK-0711-01,CUST-0711,Account Access,Medium,Escalation Pending,False,-1.0,2.0,2026-06-03 00:00:00
TCK-0711-02,CUST-0711,Feature Request,Low,Resolved,True,15.9,2.0,2026-01-25 00:00:00
TCK-0711-03,CUST-0711,Technical Bug,High,Closed,False,8.1,3.0,2026-07-01 00:00:00
TCK-0711-04,CUST-0711,Technical Bug,Medium,Resolved,False,15.5,5.0,2026-04-21 00:00:00
TCK-0711-05,CUST-0711,Billing,Medium,In Progress,False,-1.0,3.0,2026-01-05 00:00:00
TCK-0711-06,CUST-0711,Performance Issue,Medium,In Progress,False,-1.0,2.0,2025-10-25 00:00:00
TCK-0711-07,CUST-0711,Feature Request,High,Closed,False,70.3,3.0,2025-09-30 00:00:00
TCK-0711-08,CUST-0711,Technical Bug,Urgent,Resolved,True,33.3,1.0,2026-05-30 00:00:00
TCK-0711-09,CUST-0711,Performance Issue,Low,Escalation Pending,False,-1.0,3.0,2026-05-03 00:00:00
TCK-0711-10,CUST-0711,Performance Issue,Medium,Escalation Pending,False,-1.0,3.0,2025-10-10 00:00:00
TCK-0712-01,CUST-0712,Feature Request,Urgent,Closed,False,45.1,5.0,2025-07-06 00:00:00
TCK-0712-02,CUST-0712,Feature Request,High,In Progress,False,-1.0,2.0,2025-12-25 00:00:00
TCK-0712-03,CUST-0712,Account Access,Urgent,Escalation Pending,True,-1.0,2.0,2025-12-07 00:00:00
TCK-0712-04,CUST-0712,Account Access,Low,Closed,False,13.0,5.0,2026-04-02 00:00:00
TCK-0712-05,CUST-0712,Account Access,Urgent,In Progress,False,-1.0,1.0,2025-06-26 00:00:00
TCK-0712-06,CUST-0712,Technical Bug,High,Closed,True,54.8,1.0,2025-09-09 00:00:00
TCK-0712-07,CUST-0712,Feature Request,Medium,Closed,False,3.3,4.0,2026-06-21 00:00:00
TCK-0712-08,CUST-0712,Feature Request,High,In Progress,True,-1.0,2.0,2025-09-28 00:00:00
TCK-0712-09,CUST-0712,Technical Bug,Low,Resolved,False,24.0,5.0,2026-06-26 00:00:00
TCK-0712-10,CUST-0712,Account Access,Low,Closed,False,9.4,5.0,2026-02-24 00:00:00
TCK-0713-01,CUST-0713,Technical Bug,High,Closed,False,35.8,3.0,2025-08-09 00:00:00
TCK-0713-02,CUST-0713,Account Access,Medium,Escalation Pending,False,-1.0,3.0,2025-10-23 00:00:00
TCK-0713-03,CUST-0713,Technical Bug,Medium,Closed,False,6.8,5.0,2025-09-13 00:00:00
TCK-0714-01,CUST-0714,Technical Bug,Medium,Closed,False,6.1,4.0,2025-06-21 00:00:00
TCK-0714-02,CUST-0714,Billing,Medium,Escalation Pending,False,-1.0,3.0,2026-04-22 00:00:00
TCK-0714-03,CUST-0714,Billing,Low,In Progress,False,-1.0,1.0,2026-03-31 00:00:00
TCK-0714-04,CUST-0714,Technical Bug,High,Resolved,False,16.3,5.0,2025-05-05 00:00:00
TCK-0714-05,CUST-0714,Account Access,Medium,Closed,False,17.0,4.0,2026-01-28 00:00:00
TCK-0714-06,CUST-0714,Account Access,High,Resolved,False,11.0,5.0,2026-02-04 00:00:00
TCK-0714-07,CUST-0714,Billing,High,Escalation Pending,False,-1.0,1.0,2026-02-27 00:00:00
TCK-0714-08,CUST-0714,Performance Issue,High,Resolved,False,35.4,5.0,2026-02-16 00:00:00
TCK-0714-09,CUST-0714,Feature Request,Low,Escalation Pending,False,-1.0,2.0,2025-11-05 00:00:00
TCK-0715-01,CUST-0715,Account Access,Urgent,Closed,False,34.4,4.0,2025-10-24 00:00:00
TCK-0715-02,CUST-0715,Account Access,Low,Closed,False,15.8,5.0,2025-06-25 00:00:00
TCK-0715-03,CUST-0715,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2025-06-28 00:00:00
TCK-0716-01,CUST-0716,Technical Bug,Urgent,Escalation Pending,False,-1.0,3.0,2026-04-11 00:00:00
TCK-0716-02,CUST-0716,Performance Issue,Medium,Resolved,False,17.3,3.0,2025-12-20 00:00:00
TCK-0717-01,CUST-0717,Account Access,Low,Resolved,False,4.8,3.0,2026-02-23 00:00:00
TCK-0717-02,CUST-0717,Feature Request,Urgent,Escalation Pending,False,-1.0,3.0,2025-08-23 00:00:00
TCK-0717-03,CUST-0717,Feature Request,Urgent,In Progress,True,-1.0,2.0,2026-03-06 00:00:00
TCK-0717-04,CUST-0717,Feature Request,Low,Escalation Pending,False,-1.0,1.0,2025-10-16 00:00:00
TCK-0717-05,CUST-0717,Performance Issue,High,Resolved,False,64.3,3.0,2025-12-01 00:00:00
TCK-0717-06,CUST-0717,Performance Issue,High,Closed,True,62.0,2.0,2025-10-30 00:00:00
TCK-0717-07,CUST-0717,Technical Bug,Low,Escalation Pending,False,-1.0,1.0,2026-03-19 00:00:00
TCK-0718-01,CUST-0718,Performance Issue,High,In Progress,True,-1.0,2.0,2026-06-20 00:00:00
TCK-0718-02,CUST-0718,Account Access,Urgent,In Progress,False,-1.0,1.0,2025-06-20 00:00:00
TCK-0718-03,CUST-0718,Feature Request,Low,Closed,False,2.7,4.0,2026-05-26 00:00:00
TCK-0718-04,CUST-0718,Billing,Low,Escalation Pending,False,-1.0,1.0,2025-11-23 00:00:00
TCK-0718-05,CUST-0718,Feature Request,Medium,Closed,False,9.7,5.0,2026-04-14 00:00:00
TCK-0718-06,CUST-0718,Feature Request,Medium,Closed,False,5.7,4.0,2025-10-05 00:00:00
TCK-0718-07,CUST-0718,Performance Issue,Urgent,Closed,True,43.9,1.0,2025-12-17 00:00:00
TCK-0719-01,CUST-0719,Performance Issue,Urgent,Resolved,False,54.3,4.0,2025-06-13 00:00:00
TCK-0719-02,CUST-0719,Feature Request,High,Escalation Pending,True,-1.0,3.0,2025-07-28 00:00:00
TCK-0719-03,CUST-0719,Feature Request,High,In Progress,False,-1.0,1.0,2026-05-17 00:00:00
TCK-0719-04,CUST-0719,Feature Request,Low,Resolved,False,15.2,5.0,2025-04-16 00:00:00
TCK-0719-05,CUST-0719,Feature Request,High,In Progress,False,-1.0,3.0,2025-04-27 00:00:00
TCK-0719-06,CUST-0719,Billing,High,Escalation Pending,False,-1.0,1.0,2025-10-12 00:00:00
TCK-0720-01,CUST-0720,Performance Issue,Urgent,Resolved,False,54.1,5.0,2025-06-26 00:00:00
TCK-0720-02,CUST-0720,Performance Issue,Low,Escalation Pending,False,-1.0,2.0,2025-10-14 00:00:00
TCK-0720-03,CUST-0720,Billing,Medium,In Progress,False,-1.0,3.0,2025-12-07 00:00:00
TCK-0720-04,CUST-0720,Feature Request,Low,Closed,False,23.5,5.0,2025-08-24 00:00:00
TCK-0720-05,CUST-0720,Account Access,High,Escalation Pending,True,-1.0,3.0,2025-10-01 00:00:00
TCK-0721-01,CUST-0721,Technical Bug,Low,Escalation Pending,False,-1.0,2.0,2026-03-09 00:00:00
TCK-0721-02,CUST-0721,Performance Issue,Medium,Closed,False,8.6,4.0,2026-02-01 00:00:00
TCK-0721-03,CUST-0721,Account Access,Urgent,Closed,False,71.8,4.0,2025-05-15 00:00:00
TCK-0721-04,CUST-0721,Account Access,Urgent,Closed,True,37.3,1.0,2025-02-05 00:00:00
TCK-0722-01,CUST-0722,Billing,High,Resolved,False,16.8,5.0,2025-11-25 00:00:00
TCK-0722-02,CUST-0722,Feature Request,High,Resolved,False,48.0,3.0,2026-02-19 00:00:00
TCK-0722-03,CUST-0722,Billing,Medium,In Progress,True,-1.0,1.0,2025-11-14 00:00:00
TCK-0722-04,CUST-0722,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2026-02-10 00:00:00
TCK-0722-05,CUST-0722,Performance Issue,Low,Resolved,False,2.9,5.0,2025-09-16 00:00:00
TCK-0722-06,CUST-0722,Account Access,Medium,In Progress,False,-1.0,1.0,2026-04-20 00:00:00
TCK-0722-07,CUST-0722,Feature Request,Urgent,Closed,True,38.1,2.0,2025-07-16 00:00:00
TCK-0722-08,CUST-0722,Billing,Medium,Escalation Pending,False,-1.0,1.0,2026-04-07 00:00:00
TCK-0723-01,CUST-0723,Billing,Low,Resolved,False,10.5,3.0,2026-05-04 00:00:00
TCK-0723-02,CUST-0723,Account Access,Low,Escalation Pending,False,-1.0,3.0,2026-01-09 00:00:00
TCK-0723-03,CUST-0723,Billing,High,Resolved,True,49.0,3.0,2026-05-01 00:00:00
TCK-0723-04,CUST-0723,Technical Bug,Urgent,Resolved,False,37.1,5.0,2025-08-10 00:00:00
TCK-0723-05,CUST-0723,Feature Request,Low,In Progress,False,-1.0,3.0,2025-09-15 00:00:00
TCK-0723-06,CUST-0723,Performance Issue,Medium,In Progress,False,-1.0,1.0,2026-03-10 00:00:00
TCK-0723-07,CUST-0723,Billing,Urgent,Closed,True,16.5,1.0,2025-08-09 00:00:00
TCK-0723-08,CUST-0723,Technical Bug,High,Closed,False,69.3,3.0,2026-04-16 00:00:00
TCK-0723-09,CUST-0723,Account Access,Low,Closed,False,12.5,3.0,2026-02-28 00:00:00
TCK-0724-01,CUST-0724,Billing,Urgent,Resolved,False,50.3,4.0,2025-12-10 00:00:00
TCK-0724-02,CUST-0724,Technical Bug,Low,Resolved,False,23.9,5.0,2025-06-18 00:00:00
TCK-0724-03,CUST-0724,Feature Request,High,Resolved,False,13.8,3.0,2026-02-19 00:00:00
TCK-0724-04,CUST-0724,Feature Request,Low,Resolved,False,13.9,3.0,2026-04-18 00:00:00
TCK-0724-05,CUST-0724,Technical Bug,Medium,Closed,False,6.3,4.0,2025-10-25 00:00:00
TCK-0724-06,CUST-0724,Account Access,Urgent,Closed,False,6.2,4.0,2025-09-02 00:00:00
TCK-0724-07,CUST-0724,Billing,High,In Progress,False,-1.0,3.0,2025-12-18 00:00:00
TCK-0724-08,CUST-0724,Performance Issue,Low,Escalation Pending,False,-1.0,3.0,2025-07-06 00:00:00
TCK-0724-09,CUST-0724,Performance Issue,Urgent,Resolved,False,69.7,5.0,2025-05-27 00:00:00
TCK-0724-10,CUST-0724,Account Access,Medium,Closed,True,18.6,1.0,2026-06-21 00:00:00
TCK-0725-01,CUST-0725,Billing,High,Escalation Pending,True,-1.0,1.0,2026-05-17 00:00:00
TCK-0725-02,CUST-0725,Performance Issue,Low,Escalation Pending,False,-1.0,1.0,2025-07-04 00:00:00
TCK-0725-03,CUST-0725,Billing,Medium,In Progress,True,-1.0,2.0,2025-07-16 00:00:00
TCK-0725-04,CUST-0725,Performance Issue,High,Escalation Pending,True,-1.0,1.0,2025-12-22 00:00:00
TCK-0725-05,CUST-0725,Account Access,Low,Closed,False,17.2,5.0,2025-07-07 00:00:00
TCK-0725-06,CUST-0725,Account Access,Urgent,Closed,False,49.9,5.0,2025-12-12 00:00:00
TCK-0725-07,CUST-0725,Billing,Urgent,In Progress,True,-1.0,1.0,2025-07-29 00:00:00
TCK-0725-08,CUST-0725,Technical Bug,Low,In Progress,False,-1.0,2.0,2026-06-14 00:00:00
TCK-0725-09,CUST-0725,Feature Request,Urgent,Closed,True,49.2,3.0,2025-11-23 00:00:00
TCK-0725-10,CUST-0725,Account Access,Urgent,Escalation Pending,False,-1.0,3.0,2025-04-07 00:00:00
TCK-0726-01,CUST-0726,Feature Request,High,Escalation Pending,False,-1.0,3.0,2026-01-05 00:00:00
TCK-0726-02,CUST-0726,Performance Issue,Low,Escalation Pending,False,-1.0,1.0,2026-06-02 00:00:00
TCK-0726-03,CUST-0726,Feature Request,Urgent,Escalation Pending,True,-1.0,2.0,2025-10-04 00:00:00
TCK-0727-01,CUST-0727,Feature Request,Urgent,Resolved,False,10.7,5.0,2025-09-17 00:00:00
TCK-0727-02,CUST-0727,Technical Bug,Urgent,In Progress,False,-1.0,1.0,2025-05-27 00:00:00
TCK-0727-03,CUST-0727,Billing,High,Escalation Pending,False,-1.0,1.0,2025-06-21 00:00:00
TCK-0727-04,CUST-0727,Billing,Medium,In Progress,True,-1.0,1.0,2025-06-19 00:00:00
TCK-0727-05,CUST-0727,Account Access,Medium,Escalation Pending,False,-1.0,1.0,2025-03-08 00:00:00
TCK-0727-06,CUST-0727,Performance Issue,High,In Progress,False,-1.0,3.0,2025-09-23 00:00:00
TCK-0728-01,CUST-0728,Account Access,Medium,Resolved,False,6.1,3.0,2025-12-07 00:00:00
TCK-0728-02,CUST-0728,Account Access,High,Resolved,False,25.1,4.0,2025-08-13 00:00:00
TCK-0729-01,CUST-0729,Performance Issue,Low,In Progress,False,-1.0,2.0,2026-06-04 00:00:00
TCK-0729-02,CUST-0729,Technical Bug,Low,In Progress,False,-1.0,3.0,2026-01-28 00:00:00
TCK-0730-01,CUST-0730,Technical Bug,High,Closed,False,49.7,5.0,2026-05-11 00:00:00
TCK-0730-02,CUST-0730,Performance Issue,Medium,In Progress,False,-1.0,1.0,2025-11-22 00:00:00
TCK-0730-03,CUST-0730,Billing,Low,Closed,False,7.0,4.0,2026-05-16 00:00:00
TCK-0730-04,CUST-0730,Performance Issue,Low,Resolved,False,23.1,5.0,2025-11-23 00:00:00
TCK-0730-05,CUST-0730,Account Access,Medium,In Progress,False,-1.0,2.0,2026-05-30 00:00:00
TCK-0730-06,CUST-0730,Performance Issue,Urgent,In Progress,False,-1.0,2.0,2026-05-23 00:00:00
TCK-0730-07,CUST-0730,Feature Request,Urgent,In Progress,False,-1.0,1.0,2026-04-08 00:00:00
TCK-0730-08,CUST-0730,Technical Bug,High,Closed,False,15.7,5.0,2025-11-22 00:00:00
TCK-0730-09,CUST-0730,Account Access,High,Closed,True,11.0,2.0,2025-12-19 00:00:00
TCK-0730-10,CUST-0730,Account Access,Low,Escalation Pending,True,-1.0,3.0,2026-06-19 00:00:00
TCK-0731-01,CUST-0731,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2025-06-26 00:00:00
TCK-0731-02,CUST-0731,Account Access,Urgent,Escalation Pending,False,-1.0,2.0,2026-01-02 00:00:00
TCK-0731-03,CUST-0731,Billing,Medium,Escalation Pending,False,-1.0,2.0,2025-12-04 00:00:00
TCK-0731-04,CUST-0731,Performance Issue,Urgent,Closed,True,5.9,2.0,2025-11-30 00:00:00
TCK-0731-05,CUST-0731,Technical Bug,Low,Closed,False,17.8,5.0,2026-04-03 00:00:00
TCK-0731-06,CUST-0731,Account Access,Medium,Closed,False,10.7,3.0,2026-05-25 00:00:00
TCK-0731-07,CUST-0731,Billing,Urgent,Resolved,False,20.0,5.0,2025-10-13 00:00:00
TCK-0732-01,CUST-0732,Account Access,High,Escalation Pending,True,-1.0,2.0,2025-08-11 00:00:00
TCK-0732-02,CUST-0732,Feature Request,High,Closed,True,16.9,3.0,2026-03-26 00:00:00
TCK-0732-03,CUST-0732,Performance Issue,Urgent,Resolved,True,49.8,2.0,2025-06-08 00:00:00
TCK-0732-04,CUST-0732,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2025-12-27 00:00:00
TCK-0732-05,CUST-0732,Feature Request,Urgent,Resolved,True,54.5,3.0,2025-05-28 00:00:00
TCK-0732-06,CUST-0732,Account Access,Medium,Escalation Pending,False,-1.0,2.0,2026-02-25 00:00:00
TCK-0733-01,CUST-0733,Performance Issue,Urgent,Closed,True,10.1,3.0,2025-12-17 00:00:00
TCK-0733-02,CUST-0733,Technical Bug,Urgent,Closed,False,33.9,4.0,2025-11-08 00:00:00
TCK-0733-03,CUST-0733,Technical Bug,Urgent,Resolved,False,68.7,4.0,2025-06-07 00:00:00
TCK-0733-04,CUST-0733,Billing,Medium,Closed,True,21.2,2.0,2025-07-03 00:00:00
TCK-0733-05,CUST-0733,Performance Issue,Low,Escalation Pending,False,-1.0,1.0,2025-07-16 00:00:00
TCK-0733-06,CUST-0733,Feature Request,Medium,In Progress,False,-1.0,3.0,2026-06-15 00:00:00
TCK-0733-07,CUST-0733,Performance Issue,Medium,Escalation Pending,False,-1.0,2.0,2025-10-11 00:00:00
TCK-0733-08,CUST-0733,Feature Request,Urgent,Escalation Pending,True,-1.0,1.0,2025-06-11 00:00:00
TCK-0733-09,CUST-0733,Feature Request,Urgent,In Progress,False,-1.0,2.0,2025-02-24 00:00:00
TCK-0734-01,CUST-0734,Performance Issue,Medium,Closed,False,20.9,5.0,2026-05-20 00:00:00
TCK-0734-02,CUST-0734,Performance Issue,Medium,In Progress,False,-1.0,2.0,2025-05-11 00:00:00
TCK-0734-03,CUST-0734,Feature Request,High,Closed,False,43.9,4.0,2026-05-13 00:00:00
TCK-0734-04,CUST-0734,Billing,High,In Progress,False,-1.0,3.0,2025-12-29 00:00:00
TCK-0735-01,CUST-0735,Feature Request,Urgent,In Progress,True,-1.0,3.0,2026-01-15 00:00:00
TCK-0735-02,CUST-0735,Technical Bug,Low,In Progress,False,-1.0,3.0,2025-10-17 00:00:00
TCK-0735-03,CUST-0735,Technical Bug,High,In Progress,False,-1.0,3.0,2025-04-23 00:00:00
TCK-0735-04,CUST-0735,Billing,High,Escalation Pending,False,-1.0,2.0,2025-04-30 00:00:00
TCK-0735-05,CUST-0735,Technical Bug,High,Resolved,True,63.1,3.0,2025-09-17 00:00:00
TCK-0735-06,CUST-0735,Feature Request,Low,Resolved,False,8.8,4.0,2026-02-09 00:00:00
TCK-0735-07,CUST-0735,Account Access,Low,Escalation Pending,True,-1.0,3.0,2026-01-01 00:00:00
TCK-0735-08,CUST-0735,Performance Issue,High,In Progress,False,-1.0,3.0,2025-10-11 00:00:00
TCK-0736-01,CUST-0736,Feature Request,High,Closed,False,36.2,5.0,2026-03-05 00:00:00
TCK-0736-02,CUST-0736,Performance Issue,Urgent,In Progress,False,-1.0,3.0,2025-11-14 00:00:00
TCK-0736-03,CUST-0736,Account Access,Urgent,In Progress,True,-1.0,1.0,2026-04-04 00:00:00
TCK-0736-04,CUST-0736,Account Access,Low,Closed,False,19.0,3.0,2026-05-06 00:00:00
TCK-0736-05,CUST-0736,Performance Issue,High,Escalation Pending,True,-1.0,1.0,2025-11-05 00:00:00
TCK-0737-01,CUST-0737,Billing,Low,Closed,True,15.4,2.0,2025-12-11 00:00:00
TCK-0737-02,CUST-0737,Performance Issue,Low,Closed,False,18.5,5.0,2025-11-12 00:00:00
TCK-0738-01,CUST-0738,Billing,Urgent,Escalation Pending,True,-1.0,2.0,2026-04-24 00:00:00
TCK-0738-02,CUST-0738,Performance Issue,Low,Resolved,False,9.5,5.0,2025-08-25 00:00:00
TCK-0738-03,CUST-0738,Performance Issue,Low,Escalation Pending,False,-1.0,2.0,2025-09-01 00:00:00
TCK-0739-01,CUST-0739,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2025-06-25 00:00:00
TCK-0739-02,CUST-0739,Technical Bug,Low,Escalation Pending,False,-1.0,3.0,2025-12-17 00:00:00
TCK-0740-01,CUST-0740,Account Access,High,Escalation Pending,False,-1.0,3.0,2025-12-08 00:00:00
TCK-0740-02,CUST-0740,Technical Bug,Urgent,Resolved,False,10.1,5.0,2026-02-03 00:00:00
TCK-0740-03,CUST-0740,Performance Issue,Low,Escalation Pending,False,-1.0,3.0,2026-05-12 00:00:00
TCK-0741-01,CUST-0741,Account Access,Urgent,Escalation Pending,False,-1.0,1.0,2025-08-24 00:00:00
TCK-0741-02,CUST-0741,Performance Issue,High,Escalation Pending,False,-1.0,1.0,2026-01-31 00:00:00
TCK-0741-03,CUST-0741,Performance Issue,Urgent,Escalation Pending,False,-1.0,3.0,2026-01-04 00:00:00
TCK-0741-04,CUST-0741,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2025-12-24 00:00:00
TCK-0741-05,CUST-0741,Feature Request,Low,Closed,False,5.3,5.0,2026-04-16 00:00:00
TCK-0741-06,CUST-0741,Feature Request,High,In Progress,False,-1.0,3.0,2026-01-25 00:00:00
TCK-0741-07,CUST-0741,Performance Issue,Urgent,Escalation Pending,False,-1.0,2.0,2026-06-19 00:00:00
TCK-0741-08,CUST-0741,Account Access,High,Resolved,False,26.4,4.0,2025-12-25 00:00:00
TCK-0741-09,CUST-0741,Feature Request,High,Resolved,False,52.2,4.0,2025-12-14 00:00:00
TCK-0741-10,CUST-0741,Billing,High,Escalation Pending,True,-1.0,1.0,2026-06-10 00:00:00
TCK-0742-01,CUST-0742,Billing,Medium,In Progress,False,-1.0,2.0,2026-02-21 00:00:00
TCK-0742-02,CUST-0742,Billing,Urgent,In Progress,False,-1.0,1.0,2026-02-10 00:00:00
TCK-0742-03,CUST-0742,Technical Bug,Medium,In Progress,False,-1.0,2.0,2026-03-07 00:00:00
TCK-0742-04,CUST-0742,Technical Bug,Medium,Resolved,False,7.4,5.0,2025-10-16 00:00:00
TCK-0742-05,CUST-0742,Performance Issue,Low,In Progress,False,-1.0,1.0,2026-01-12 00:00:00
TCK-0742-06,CUST-0742,Technical Bug,Urgent,In Progress,True,-1.0,1.0,2025-11-10 00:00:00
TCK-0742-07,CUST-0742,Billing,Urgent,In Progress,True,-1.0,1.0,2025-10-21 00:00:00
TCK-0743-01,CUST-0743,Feature Request,Urgent,In Progress,True,-1.0,2.0,2025-12-24 00:00:00
TCK-0743-02,CUST-0743,Account Access,Urgent,Escalation Pending,True,-1.0,2.0,2026-05-15 00:00:00
TCK-0743-03,CUST-0743,Billing,Medium,Closed,True,21.9,1.0,2026-06-23 00:00:00
TCK-0743-04,CUST-0743,Performance Issue,Urgent,In Progress,True,-1.0,3.0,2025-07-13 00:00:00
TCK-0743-05,CUST-0743,Billing,High,Resolved,False,5.7,3.0,2025-05-09 00:00:00
TCK-0743-06,CUST-0743,Technical Bug,Urgent,Escalation Pending,False,-1.0,3.0,2025-06-24 00:00:00
TCK-0743-07,CUST-0743,Performance Issue,High,In Progress,True,-1.0,3.0,2025-09-10 00:00:00
